pupilId,nr_tasks_per_pupil,total_duration in minutes,average duration per task in minutes,AI-1-v2-1-1,AI-4-v2-1-4,EvalML-1-1,ML-2-1-1,EvalML-1-5,AI-4-v2-1-5,EvalML-1-2,EvalML-1-6,AIClosing-1-1,AIClosing-1-3,AIClosing-1-4,AI-1-v2-1-2,AI-1-v2-1-2_eval,AI-1-v2-1-2_null_answer,AI-1-v2-1-2_unknown,AI-1-v2-1-2_correct_points,AI-1-v2-1-2_incorrect_points,AI-1-v2-1-2_irrelevant_points,AI-1-v2-1-2_rating_content,AI-1-v2-1-2_rating_format,AI-1-v2-1-2_rating_creativity,AI-4-v2-1-3,AI-4-v2-1-3_eval,AI-4-v2-1-3_null_answer,AI-4-v2-1-3_unknown,AI-4-v2-1-3_correct_points,AI-4-v2-1-3_incorrect_points,AI-4-v2-1-3_irrelevant_points,AI-4-v2-1-3_rating_content,AI-4-v2-1-3_rating_format,AI-4-v2-1-3_rating_creativity,ML-2-1-2,ML-2-1-2_eval,ML-2-1-2_null_answer,ML-2-1-2_unknown,ML-2-1-2_correct_points,ML-2-1-2_incorrect_points,ML-2-1-2_irrelevant_points,ML-2-1-2_rating_content,ML-2-1-2_rating_format,ML-2-1-2_rating_creativity,EvalML-1-7,EvalML-1-7_eval,EvalML-1-7_null_answer,EvalML-1-7_unknown,EvalML-1-7_correct_points,EvalML-1-7_incorrect_points,EvalML-1-7_irrelevant_points,EvalML-1-7_rating_content,EvalML-1-7_rating_format,EvalML-1-7_rating_creativity,AIClosing-1-2,AIClosing-1-5,AIClosing-1-5_eval,AIClosing-1-5_null_answer,AIClosing-1-5_unknown,AIClosing-1-5_correct_points,AIClosing-1-5_incorrect_points,AIClosing-1-5_irrelevant_points,AIClosing-1-5_rating_content,AIClosing-1-5_rating_format,AIClosing-1-5_rating_creativity,LimitsML-1-2,LimitsML-1-2_eval,LimitsML-1-2_null_answer,LimitsML-1-2_unknown,LimitsML-1-2_correct_points,LimitsML-1-2_incorrect_points,LimitsML-1-2_irrelevant_points,LimitsML-1-2_rating_content,LimitsML-1-2_rating_format,LimitsML-1-2_rating_creativity,AI-2-v2-1-1,EvalML-1-4,AI-4-v2-1-1,AI-4-v2-1-2,AI-3-v2-1-2,EvalML-1-3,Classification-1-1-1,Clustering-1-1-1,ML-3-1-2,ML-3-1-3,ML-3-1-4,EvalML-1-9,Classification-2-1-8,Impact-1-1-1,EvalML-1-8,LimitsML-1-1,AIClosing-1-6,AIClosing-1-7,AIClosing-1-8,AIClosing-1-8_eval,AIClosing-1-8_null_answer,AIClosing-1-8_unknown,AIClosing-1-8_correct_points,AIClosing-1-8_incorrect_points,AIClosing-1-8_irrelevant_points,AIClosing-1-8_rating_content,AIClosing-1-8_rating_format,AIClosing-1-8_rating_creativity,classId
dfgu3qQKvYzZf7T3v,55,37.7,0.6854545454545455,100.0,97.0,100.0,,66.0,100.0,74.0,73.0,87.0,78.0,22.0,Meine Meinung zu KIs ist das ich Dafür aber auch dagegen bin dar es dort auch einige größerer Risiken gibt   ,correct,,,,,,5.0,5.0,5.0,Eine KI ist im Alltag eine Sehr gute ergäntzung ,correct,,,,,,5.0,5.0,5.0,,,,,,,,,,,Eine KI ist im Stande eigenständig zu lernen ,correct,,,,,,5.0,5.0,5.0,100.0,Ich würde ihm sagen das er in manchen Sachen sind Gefährlich aber es gibt auch sehr gute dinge wie die Erleichterungen in der Arbeit   ,correct,,,,,,5.0,5.0,5.0,<h3>Es würde sehr fiel mehr Fans von Seehunde geben</h3><br>,correct,,,,,,5.0,5.0,5.0,"[True, True, True, True]","[True, True, False, False]","[False, True, False, True]","[True, False, False, False, False, True, True]","[False, True, False]","[True, True, False, False, False, False, False, False, False]","[False, True, False]","[True, False, False, False]",[],[],[],"[False, False]","[False, False, True]","[False, True]","[True, False, False, False, False, True, False, False]","[False, False, True]",100.0,99.0,Das ganze ist einfach Super ,correct,,,,,,0.0,0.0,0.0,3dLAJPXXug3EMqbc5
kNif57ypHXceM33Yk,26,36.35,1.3980769230769232,,,,,,,,,54.0,48.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,"Das er positiv denken soll und es vielleicht seien kann, dass dieses KI uns helfen könnte.",correct,,,,,,5.0,5.0,5.0,,,,,,,,,,,[],[],[],[],[],[],"[True, False, False]","[False, False, False, True]",[],[],[],[],[],"[True, False]",[],[],59.0,61.0,"Ich fand gut,dass wenn es so wäre, dass wir von dieser KI echt helfen könnte (bsw. banken) und habe davon schon etwas gelernt.",correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
yjJEZJSgKyKpQsn4n,32,13.95,0.4359375,,,,,,,,,53.0,28.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.0,ich komm nicht weiter wenn sie nicht akzeptieren.,correct,,,,,,1.0,1.0,1.0,,,,,,,,,,,[],[],[],[],[],[],"[True, False, True]","[False, False, True, False]",[],[],[],[],"[True, False, False]","[False, True]",[],[],1.0,1.0,alles gut nix zu schwierig nix zu leicht,correct,,,,,,1.0,1.0,1.0,3dLAJPXXug3EMqbc5
hkj9srkmDxNs4oQPL,26,40.916666666666664,1.5737179487179487,,,,,,,,,81.0,42.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,Ich würde ihn die Vorteile von KI erkläre so das er sich sicherer fühlen kann.,correct,,,,,,5.0,5.0,5.0,,,,,,,,,,,[],[],[],[],[],[],"[False, True, False]","[True, False, False, True]",[],[],[],[],[],"[False, True]",[],[],70.0,74.0,Fremdwörter und Texte könnten besser erklärt werden.,correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
NY9MuhKgmbJLGHcbz,55,25.833333333333332,0.46969696969696967,28.0,28.0,87.0,,66.0,20.0,50.0,38.0,58.0,71.0,65.0,keine anung,false,,,,,,5.0,5.0,0.0,keine anung<br>,correct,,,,,,5.0,5.0,5.0,,,,,,,,,,,keine anung ,correct,,,,,,5.0,5.0,5.0,58.0,KI ist nicht gefährlich,correct,,,,,,5.0,5.0,5.0,dann würde man keine hunde bilde mehr finden,correct,,,,,,5.0,5.0,5.0,"[True, True, True, True]","[True, False, False, True]","[False, False, False, False]","[False, True, False, False, False, False, False]","[False, False, False]","[True, True, False, True, False, True, False, False, True]","[False, True, True]","[True, False, True, False]",[],[],[],"[True, False]","[True, True, True]","[False, True]","[False, True, False, False, False, False, False, False]","[True, False, False]",29.0,78.0,nein,correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
uBsmXR3tmRwGLYGPd,55,30.8,0.56,100.0,99.0,100.0,,100.0,94.0,100.0,51.0,54.0,48.0,52.0,du stellts etwas ins Internet und wenn es geliket wird stellst du so etwas ähnlicghes noch mal ,correct,,,,,,5.0,5.0,5.0,wenn du etwas in Internet stellts und es geliket wird stellts du eins nochmal und es wird dasnn wieder geliket,correct,,,,,,5.0,5.0,5.0,,,,,,,,,,,<blockquote>mit softwaren lernen</blockquote>,correct,,,,,,5.0,5.0,5.0,47.0,wenn du positives feedback bekommst dann brauchst du nicht besorgt sein<br>,correct,,,,,,5.0,5.0,5.0,dann ist das ein fehler,correct,,,,,,5.0,5.0,5.0,"[False, True, False, True]","[False, True, False, True]","[True, False, True, False]","[True, False, True, True, True, False, True]","[True, False, False]","[False, True, False, True, True, False, True, True, False]","[False, True, False]","[False, True, True, False]",[],[],[],"[True, False]","[False, False, False]","[True, False]","[True, True, False, True, True, True, False, True]","[True, False, False]",26.0,21.0,es macht sehr viel spaß herr Kreuzmann,correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
oqCktQgfHyTGMrZ7n,66,34.06666666666667,0.5161616161616163,33.0,59.0,60.0,52.0,43.0,53.0,26.0,54.0,63.0,46.0,56.0,zb eine maschiene die dir was beibrign kann ,correct,,,,,,5.0,5.0,5.0,ki ist  künstliche Intelligenz,correct,,,,,,5.0,5.0,5.0,weiss das die es lernen können wenn man sie programiert aber den code an sich weiss ich net,correct,,,,,,5.0,5.0,5.0,das wenn du die maschienen programierst damit die zb menschen auch belehren können ,correct,,,,,,5.0,5.0,5.0,55.0,<ol><li>ich würde ihm Gründe sagen und zeigen diese zu akzeptieren </li><li>ich würde ihm die Vorteile nennen zb die erleichterung der Arbeit </li></ol>,correct,,,,,,5.0,5.0,5.0,"<pre class=""ql-syntax"" spellcheck=""false"">würden die trzdm als hunde vom system gewertet werden 
</pre><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br><br>",correct,,,,,,5.0,5.0,5.0,"[False, True, False, True]","[True, False, True, False]","[False, True, False, True]","[True, False, False, True, True, True, False]","[True, True, False]","[True, True, True, True, True, True, True, True, True]","[False, True, False]","[False, True, False, False]","[False, True]","[True, False]","[False, True]","[False, True]","[True, False, False]","[True, False]","[True, True, True, True, True, True, True, True]","[False, True, False]",51.0,12.0,Ne alles gut ,correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
5ZMXoaSBaWZaWoWYi,32,34.35,1.0734375,,,,,,,,,49.0,51.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,Er sollte sich keine sorgen machen den es kann in vielen fällen auch leichter mit KI sein,correct,,,,,,4.0,4.0,4.0,,,,,,,,,,,[],[],[],[],[],[],"[False, True, True]","[False, True, True, False]",[],[],[],[],"[False, False, True]","[False, True]",[],[],50.0,54.0,Nein cih finde es sollte nichts geändert werden,correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
2WxAaDGTjMcb5jEdR,12,4.583333333333333,0.3819444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],"[True, False]",[],[],,,,,,,,,,,,,3dLAJPXXug3EMqbc5
gp6dR9magCwHXP2SH,26,24.433333333333334,0.9397435897435897,,,,,,,,,49.0,95.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,Kl dient für gute zwecke aber auch für schlechte man müsste einfach damit aufpassen.,correct,,,,,,5.0,5.0,5.0,,,,,,,,,,,[],[],[],[],[],[],"[True, True, False]","[False, True, False, True]",[],[],[],[],[],"[False, True]",[],[],64.0,76.0,"Ich persönlich mochte es. nur ein paar Fragen hab ich nicht verstanden was man vielleicht verbessern könnte, ist die fragen besser zu formulieren.",correct,,,,,,1.0,1.0,1.0,3dLAJPXXug3EMqbc5
dKjAygpdLsyhbSaBe,32,16.55,0.5171875,,,,,,,,,47.0,47.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,es ist bestimmt nicht schlimm aber dann sind alle Schlau.,correct,,,,,,1.0,1.0,1.0,,,,,,,,,,,[],[],[],[],[],[],"[False, False, True]","[True, True, False, False]",[],[],[],[],"[False, False, True]","[False, True]",[],[],52.0,42.0,ist alles gut,correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
g2M6xe2JmPB7FWJGQ,34,12.833333333333334,0.37745098039215685,1.0,100.0,,98.0,,96.0,,,,,,Keine Ahnung,pending,,,,,,,,,fdsd,pending,,,,,,,,,bdf,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, False, False, True]",[],"[False, True, True, False]","[True, True, False, True, False, False, True]","[True, True, False]",[],"[True, True, False]","[False, False, True, False]","[False, True]","[True, False]","[True, False]",[],"[True, False, False]",[],[],[],,,,,,,,,,,,,brSDebuCak3FfQsg6
cL42PHfY22DpiexQM,44,20.5,0.4659090909090909,,,80.0,,80.0,,20.0,36.0,81.0,41.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maschinelles Lernen ist, wenn Maschinen durch das Auswerten von vielen Daten etwas lernen und so automatisch immer besser können.",pending,,,,,,,,,100.0,"Keine Sorge, es gibt zwar Risiken, aber wenn diese bedacht werden, überwiegen definitiv die Vorteile.",pending,,,,,,,,,"Seehunde würden von der KI als Hunde gelabelt werden. Da Hunde nicht so aussehen wie Seehunde, werden Hunde wahrscheinlich nicht als Hunde gelabelt.",pending,,,,,,,,,[],"[True, False, True, False]",[],[],[],"[True, False, False, False, True, True, True, False, True]","[True, True, False]","[False, True, True, False]",[],[],[],"[False, True]","[False, True, True]","[False, True]","[True, False, True, True, False, False, True, True]","[True, True, False]",99.0,71.0,-,pending,,,,,,,,,brSDebuCak3FfQsg6
dyTS8nrtbSffwByhm,44,16.6,0.3772727272727273,,,1.0,,35.0,,23.0,42.0,1.0,100.0,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<strong>Maschinelles Lernen</strong>&nbsp;ist ein Oberbegriff für die „künstliche“ Generierung von&nbsp;<a href=""https://de.wikipedia.org/wiki/Wissen"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">Wissen</a>&nbsp;aus&nbsp;<a href=""https://de.wikipedia.org/wiki/Erfahrung"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">Erfahrung</a>: Ein künstliches System lernt aus Beispielen und kann diese nach Beendigung der&nbsp;<a href=""https://de.wikipedia.org/wiki/Lernen"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">Lernphase</a>&nbsp;verallgemeinern. Dazu bauen&nbsp;<a href=""https://de.wikipedia.org/wiki/Algorithmus"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">Algorithmen</a>&nbsp;beim maschinellen Lernen ein&nbsp;<a href=""https://de.wikipedia.org/wiki/Statistisches_Modell"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">statistisches Modell</a>&nbsp;auf, das auf Trainingsdaten beruht. Das heißt, es werden nicht einfach die Beispiele&nbsp;<a href=""https://de.wikipedia.org/wiki/Auswendiglernen"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">auswendig gelernt</a>, sondern Muster und Gesetzmäßigkeiten in den Lerndaten erkannt. So kann das System auch unbekannte Daten beurteilen (<a href=""https://de.wikipedia.org/wiki/Lerntransfer"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">Lerntransfer</a>) oder aber am Lernen unbekannter Daten scheitern (<a href=""https://de.wikipedia.org/wiki/%C3%9Cberanpassung"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">Überanpassung</a>;&nbsp;<a href=""https://de.wikipedia.org/wiki/Englische_Sprache"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">englisch</a>&nbsp;<em>overfitting</em>).<a href=""https://de.wikipedia.org/wiki/Maschinelles_Lernen#cite_note-1"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);""><sup>[1]</sup></a><a href=""https://de.wikipedia.org/wiki/Maschinelles_Lernen#cite_note-2"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);""><sup>[2]</sup></a>&nbsp;Aus dem weiten Spektrum möglicher Anwendungen seien hier genannt: automatisierte&nbsp;<a href=""https://de.wikipedia.org/wiki/Diagnose"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">Diagnose</a>­verfahren, Erkennung von&nbsp;<a href=""https://de.wikipedia.org/wiki/Kreditkartenbetrug"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">Kreditkartenbetrug</a>,&nbsp;<a href=""https://de.wikipedia.org/wiki/Aktienmarkt"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">Aktienmarkt</a>­analysen, Klassifikation von&nbsp;<a href=""https://de.wikipedia.org/wiki/Nukleotidsequenz"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">Nukleotidsequenzen</a>,&nbsp;<a href=""https://de.wikipedia.org/wiki/Spracherkennung"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">Sprach-</a>&nbsp;und&nbsp;<a href=""https://de.wikipedia.org/wiki/Texterkennung"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">Texterkennung</a>&nbsp;sowie&nbsp;<a href=""https://de.wikipedia.org/wiki/Autonomes_System"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">autonome Systeme</a>.Das Thema ist eng verwandt mit „<a href=""https://de.wikipedia.org/wiki/Knowledge_Discovery_in_Databases"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">Knowledge Discovery in Databases</a>“ und „<a href=""https://de.wikipedia.org/wiki/Data-Mining"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">Data-Mining</a>“, bei dem es jedoch vorwiegend um das Finden von&nbsp;<em>neuen</em>&nbsp;Mustern und Gesetzmäßigkeiten geht. Viele Algorithmen können für beide Zwecke verwendet werden. Methoden der „Knowledge Discovery in Databases“ können genutzt werden, um Lerndaten für „maschinelles Lernen“ zu produzieren oder vorzuverarbeiten. Im Gegenzug dazu finden Algorithmen aus dem maschinellen Lernen beim Data-Mining Anwendung. Zu unterscheiden ist der Begriff zudem von dem Begriff „<a href=""https://de.wikipedia.org/wiki/Deep_Learning"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">Deep Learning</a>“, welches nur eine mögliche Lernvariante mittels&nbsp;<a href=""https://de.wikipedia.org/wiki/K%C3%BCnstliches_neuronales_Netz"" rel=""noopener noreferrer"" target=""_blank"" style=""background-color: initial; color: rgb(6, 69, 173);"">künstlicher neuronaler Netze</a>&nbsp;darstellt.",pending,,,,,,,,,100.0,Kann ,pending,,,,,,,,,Denn Algoryhtmus könnte die Hunde nicht mehr erkennen.,pending,,,,,,,,,[],"[True, False, False, False]",[],[],[],"[True, False, True, False, False, True, False, True, False]","[False, False, False]","[False, False, True, True]",[],[],[],"[True, True]","[True, False, False]","[False, True]","[True, False, False, True, False, False, False, False]","[True, False, False]",100.0,33.0,Super,pending,,,,,,,,,brSDebuCak3FfQsg6
8N75seDcNXw5QnkS6,13,12.183333333333334,0.9371794871794872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],[],[],[],[],"[False, True, True]","[True, False, True, False]",[],[],[],[],"[False, False, True]",[],[],[],,,,,,,,,,,,,brSDebuCak3FfQsg6
8SdsXqZ4kXoh2mEts,44,19.916666666666668,0.4526515151515152,,,100.0,,100.0,,100.0,100.0,74.0,28.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<span style=""color: rgb(77, 81, 86);"">Maschinelles Lernen ist ein Oberbegriff für die „künstliche“ Generierung von Wissen aus Erfahrung: Ein künstliches System lernt aus Beispielen und kann diese nach Beendigung der Lernphase verallgemeinern. Dazu bauen Algorithmen beim maschinellen Lernen ein statistisches Modell auf, das auf Trainingsdaten beruht.</span>",pending,,,,,,,,,100.0,Keine Sorge,pending,,,,,,,,,Seehunde würden von der künstlichen Intelligenz als Hunde gesehen werden.,pending,,,,,,,,,[],"[False, True, True, False]",[],[],[],"[True, False, True, True, False, True, True, False, False]","[False, True, True]","[False, False, True, False]",[],[],[],"[True, False]","[False, True, False]","[False, True]","[True, False, False, True, False, True, False, True]","[False, False, True]",100.0,100.0,Ich fand alles verständlich,pending,,,,,,,,,brSDebuCak3FfQsg6
Wt2cDGMkbhtxYj8ot,44,18.2,0.41363636363636364,,,78.0,,56.0,,72.0,45.0,100.0,1.0,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unter maschinelle Lernen versteht man, dass ein Pc durch Bilder und Erfahrung lernt, intelligent zu denken",pending,,,,,,,,,68.0,Du wirst sterben,pending,,,,,,,,,Ja ,pending,,,,,,,,,[],"[True, False, True, False]",[],[],[],"[True, False, False, True, False, True, True, True, True]","[False, True, False]","[False, False, False, True]",[],[],[],"[True, True]","[True, False, False]","[False, True]","[True, True, False, True, False, True, True, True]","[True, True, False]",100.0,100.0,nein,pending,,,,,,,,,brSDebuCak3FfQsg6
fBpw2MH2G9uBCRSDW,31,24.316666666666666,0.7844086021505376,,,80.0,,67.0,,70.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bei maschinellem Lernen lernt der Algorithmus aus den Daten, die er bekommt. Wenn er zum Beispiel die Bilder einer Katze bekommt, ihm aber gesagt wird, dass das ein Hund ist, erkennt er dieses Bild als Hund.",pending,,,,,,,,,,,,,,,,,,,,Dann würde der Algorithmus die Seehunde als Hunde erkennen und nicht mehr die eigentlichen Hunde.,pending,,,,,,,,,[],"[True, False, True, False]",[],[],[],"[False, False, False, True, False, True, False, False, False]","[False, False, True]","[False, False, True, False]",[],[],[],"[False, True]","[False, False, True]",[],"[False, True, True, False, False, True, True, False]","[True, True, False]",,,,,,,,,,,,,brSDebuCak3FfQsg6
cKfHkEoAGKakwCHq7,44,17.5,0.3977272727272727,,,85.0,,34.0,,60.0,23.0,66.0,30.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,machinelles lernen wird von menschen überwacht und versucht selbstständig zu lernen.,pending,,,,,,,,,98.0,KI hat sowohl vor- als auch Nachteile. ,pending,,,,,,,,,Dann würde der Algorythmus diese immer als Hunde erkennen.,pending,,,,,,,,,[],"[True, False, True, False]",[],[],[],"[True, True, False, True, False, False, True, False, True]","[False, True, True]","[False, False, True, False]",[],[],[],"[False, True]","[True, True, True]","[False, True]","[True, False, True, False, False, True, True, False]","[True, True, False]",76.0,69.0,Alles gut,pending,,,,,,,,,brSDebuCak3FfQsg6
dPh29dQR3cZ7Eoqhx,44,20.783333333333335,0.4723484848484849,,,73.0,,62.0,,34.0,34.0,81.0,39.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lernen, ähnlich wie beim Menschen durch trainieren mithilfe von Daten. ",pending,,,,,,,,,74.0,KI wird die Arbeit erleichtern. ,pending,,,,,,,,,Seehunde würden als Hunde klassifiziert werden.,pending,,,,,,,,,[],"[True, False, True, False]",[],[],[],"[True, True, False, True, False, True, True, True, True]","[False, True, True]","[True, False, False, True]",[],[],[],"[True, True]","[True, False, True]","[False, True]","[True, False, False, True, True, True, False, True]","[True, False, False]",52.0,56.0,Viele gute Informationen.,pending,,,,,,,,,brSDebuCak3FfQsg6
hEJx5G9X7gSRJSL4y,44,19.416666666666668,0.44128787878787884,,,100.0,,100.0,,100.0,100.0,64.0,58.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,KI,pending,,,,,,,,,71.0,schwierig<br>,pending,,,,,,,,,Er würde seehunde als Hunde erkennen,pending,,,,,,,,,[],"[True, False, True, False]",[],[],[],"[True, True, False, False, False, True, True, False, False]","[True, True, False]","[False, False, False, True]",[],[],[],"[False, True]","[False, True, False]","[False, True]","[True, True, True, True, True, True, True, True]","[True, False, False]",100.0,100.0,Ja war gut<br>,pending,,,,,,,,,brSDebuCak3FfQsg6
d47vjRinwZNiYTC9y,6,8.5,1.4166666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],[],[],[],[],"[True, False, True]","[False, False, False, True]",[],[],[],[],[],[],[],[],,,,,,,,,,,,,brSDebuCak3FfQsg6
SxzRMptJmyZPpiHxb,44,16.816666666666666,0.3821969696969697,,,85.0,,100.0,,100.0,100.0,78.0,75.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Maschinelles Lernen, ist lernen was Maschinenbezogen ist",pending,,,,,,,,,86.0,"Benutzt du Alexa, da hast du die Antwort.",pending,,,,,,,,,Das Programm würde alle Seehunde als Hunde erkennen,pending,,,,,,,,,[],"[True, False, True, False]",[],[],[],"[True, False, False, True, False, True, True, True, True]","[False, True, True]","[False, False, False, True]",[],[],[],"[False, True]","[False, False, True]","[False, True]","[True, True, False, False, True, False, True, False]","[True, True, False]",89.0,22.0,Also ich fande es gut könnte man verbessern aber gut ,pending,,,,,,,,,brSDebuCak3FfQsg6
jRPy8viwg2wNkRHok,15,15.65,1.0433333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," Der Algerithmus würde Seehunde ziemlich Zuverlässig als Hunde erkennen, Hunde jedoch nicht mehr unbedingt zuverlässig, sehr wahrscheinlich sogar gar nicht.",pending,,,,,,,,,[],[],[],[],[],[],"[True, True, False]","[True, True, False, False]",[],[],[],[],"[True, True, True]",[],[],"[True, True, False]",,,,,,,,,,,,,brSDebuCak3FfQsg6
3GGQqRsPRZK2LXnnC,13,21.55,1.6576923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],[],[],[],[],"[False, True, False]","[False, False, True, False]",[],[],[],[],"[True, False, True]",[],[],[],,,,,,,,,,,,,brSDebuCak3FfQsg6
